Outcome,Unemployment,Interest,Upturn,Downturn,HighConsumption,GDP,Inflation,Investment,LaborMarket,Productivity,FinancialStability,Consumption,StockMarket,HousingMarket,GovernmentSpending,Exports,Imports,TradeBalance,BusinessConfidence,ConsumerConfidence,Wages,TaxPolicy,ExchangeRate,Infrastructure,MonetaryPolicy,FiscalPolicy,EconomicGrowth,Debt,Savings,Retirement,GlobalEconomy,Technology,Innovation,Education,Healthcare,ClimateChange,Sustainability,Globalization,Demographics,Entrepreneurship,Poverty,Equality,LaborForceParticipation,ForeignInvestment,Regulation,MarketCompetitiveness,IncomeDistribution,GovernmentDebt,InterestRates,Commodities,MarketVolatility,PublicInvestment,PrivateInvestment,EconomicIndicators,EconomicOutlook,EconomicCycle,FinancialCrises,CreditConditions,BusinessCycle,EconomicRecovery,EconomicIndicators,EconomicPolicy,EconomicForecast,EconomicRisk,EconomicOpportunity,EconomicResilience,EconomicStimulus,EconomicSustainability,EconomicTrends,EconomicUncertainty,EconomicProspects,EconomicDevelopment,EconomicIntegration,EconomicPerformance,EconomicInstability,EconomicDiversification,EconomicEmpowerment,EconomicTransformation,EconomicInclusion,EconomicChallenges,EconomicCompetitiveness,EconomicProsperity,EconomicWellbeing,EconomicRevitalization,EconomicInitiatives,EconomicTransformation,EconomicInnovation,EconomicOpportunities,EconomicRevival,EconomicProspects,EconomicStability,EconomicSecurity,EconomicOpportunity,EconomicPotential,EconomicReform,EconomicSustainability,EconomicTransformation,EconomicWellbeing,EconomicEmpowerment
0.287577520124614,0.676291520004462,0.673217277989271,0.819001844339551,0.621120193750632,0.797944432640962,0.350846851006418,0.640618284672718,0.41039122135241,0.830780267234061,0.438406830207802,0.874924231965573,0.580407347425659,0.471230689994548,0.975603243481202,0.958643174422154,0.672608425910276,0.644609677958699,0.600405985912439,0.917506834293588,0.945119248302271,0.519483484621457,0.918855906321717,0.682887305907364,0.463266669232589,1.02652823003678,0.93143264319066,0.379418528787992,0.534432696927854,0.467791624888325,0.488822619760546,0.788740439777975,0.942221166759474,0.925411982717661,0.707320253925014,0.84969312855064,1.09801882547198,0.604178102358865,0.673055587015002,0.882253171869461,0.945997030420236,0.571096421611284,0.980571074506324,0.966975654193781,0.643090102970041,0.760396405754424,0.92754447597495,0.828456633265554,0.811912728646458,0.736312910869893,0.61113398030105,1.14921735267959,0.64813851541722,0.486154676171171,0.682366176176258,0.487764930142531,0.930207569619103,0.582106010423721,0.820429181309558,0.647793387341956,0.556912629908429,0.863100371008639,1.10212942838676,0.566425224139556,0.503868929807313,0.887754341053835,0.925305050010705,0.647217782832776,0.873377727738319,1.02043257561709,0.811428294381081,0.775838920847533,0.782572770642871,0.878558441302436,0.824266714202795,0.59945815430438,0.656054059438771,0.896812035398467,0.742404730475103,0.755506429501887,0.756080924257826,0.638693994994151,0.89418507743393,1.23595803186154,1.17717616264855,0.958147678827399,1.17998606885621,0.560521841423359,0.629555438044347,0.912476080663663,0.57475014434821,1.23709764376741,0.747826309576615,1.1297670044924,0.893450230059881,1.02070020030774,0.67488390228765,1.18602293930894,1.11628953064483,1.26588369490384
0.788305135443807,0.619543374021175,0.781495324440829,0.780581514281927,1.03446835917355,0.577225116388588,0.708193410451542,1.03267077664771,1.1617025353218,0.656506429533424,1.08177380892276,1.17538210764875,1.12160465799769,1.20219905579077,1.1521482876414,1.0222260563564,0.961865167425308,1.21114895062018,0.777278869898504,0.945333908440825,1.29278935391083,1.10774475171034,0.916483042185406,0.931887664395327,1.11902847080645,1.39200357291869,0.920424474060462,0.717973022049517,1.08481072405103,1.39559857749526,1.31672576880087,1.21453001000728,1.07453369767573,1.05931316519647,0.860927830339598,0.989465363356774,0.829533196651019,1.19190579070439,1.38489449756168,0.865666886739888,1.18927922873407,1.19156454974568,1.21675240284278,0.839647401642116,1.44270446837545,1.29288028344536,0.988573478794436,1.06064410915467,1.28205357679736,1.40634473255904,1.4695374907107,0.907165870961095,1.04962301123614,1.41578801689494,1.21869952312042,1.03954037774139,1.11723276385787,1.23616263394981,1.26904552434569,1.47558843397868,1.28111188996819,1.38974425107486,1.04430538057229,0.860253316919573,1.06267062729392,0.946991126535765,1.34292005229458,1.40039927007225,0.886886568055708,1.34414503023779,0.899394451795839,1.17141296051895,1.10879815156029,1.12862539892488,0.963528720879536,1.15834269665589,1.17684498988395,1.12204355206024,0.88678358299885,1.20340103782148,1.17196689595569,1.48061819572627,1.00011080876084,0.92144684197444,0.974408640673629,1.45099083526377,1.15111860177244,1.21342378062769,1.13300909720815,1.26290891715696,1.27788616698004,1.20363246700551,1.23566196110082,1.26584305670513,1.09189018421181,1.29530428437282,1.48343502479927,1.21346604015001,1.09710893482821,1.44942875660917
0.4089769218117,0.560493013975088,0.51137429040808,0.80151545752211,0.427975130429271,0.863655509838046,0.957632230860064,0.754599068714394,0.556214463333269,0.933916441012954,0.511560302436795,0.436873033218265,0.883930869339583,0.37416020931957,0.799989012547858,0.977529501717418,0.823560441604118,0.803381959855987,0.620127754785555,0.447509504998885,0.744861486178607,0.424116388823323,1.05427802229361,1.03916667132707,0.449365434208116,0.744731120792704,1.00585145767129,0.473696738272097,1.14152049990059,0.837957028581827,0.59907456009346,0.512299477650675,1.15304439149316,0.55837460390913,0.768662195098725,0.764805581760713,0.914555160491964,1.06231147002138,0.742147701972611,1.12847655352757,0.648077449827062,1.1832917075469,1.04847964757272,1.18776225199672,0.527660767829265,0.565351207946084,0.983590532044911,1.02765654268628,1.17260191489117,0.595312016742996,0.799061266865925,1.00472001742135,1.13359564067288,0.933733956238297,1.25668433150396,0.857787565039386,1.12220111256039,1.2684729334166,0.77364825916853,0.906641785590651,0.755285232798401,0.837491531922516,0.834920734571515,1.22272586055972,1.19832499237729,1.07479743262905,1.2502224069927,1.12814203844533,1.13258165627944,0.882224920928217,1.07390566156879,0.854144957081946,1.11926896795814,0.841610751027704,1.20469618022024,0.951622841450581,0.906947097592282,1.20837695618113,0.847552697683298,0.808528242195531,0.851622688152304,1.34961492468572,0.862372194926429,1.0363141964591,1.34486721021777,1.17896366802539,0.991922854605595,1.00642117000062,1.09284437084735,0.75078492383962,0.966564398764477,1.26735337650626,0.965077490619879,1.04743786826248,0.739421700400686,1.26410864867533,0.975281163923146,1.19250136564719,1.02651751321002,0.892266994070953
0.883017404004931,0.814061298771813,0.778869630171001,0.814161115169497,1.08038253303891,1.15741965576172,0.866217960271855,0.879966239634152,1.14488267676584,0.860232219634854,0.893242465635444,1.17804510348862,1.29987718166483,1.15472166084624,0.781150512302483,1.11286563784967,0.803148664391895,0.986165503898782,1.003721492625,1.392802052809,1.23473154814819,0.834877927576561,0.986356974547978,0.789575953254982,1.09114209637385,0.905305718967467,0.90057183448383,1.28957793531519,0.986547907941515,0.759281970697582,1.23217322780953,1.37796763336627,1.12417447846973,0.919387986491972,1.31754873462047,1.46716006967193,1.29032150535961,0.832038912204854,1.1538499786374,1.45569180830769,1.45882891063083,0.956225112420697,0.943321950363605,0.919355349565487,0.944691721005733,1.26806559426481,1.09130384660278,1.45309013011731,1.26671132175652,0.883434242322448,1.28384600549167,0.866807527164856,1.49831222839562,1.09127003075182,1.50625472318668,1.25792527997121,1.47495381243093,1.2471177456405,1.16119487513856,1.25827835544153,1.21830433656362,1.54900752315617,1.53796257839971,0.927612859274601,1.0579731457602,1.21438095590778,1.38732487768635,1.25552780629122,1.50279904079832,1.04120367327457,1.26713039374826,1.40939141969951,1.32370718230083,1.17645919304884,1.43213139393269,1.3707887449699,0.971513702987676,1.49331237148882,1.43523825354893,1.43098901705924,1.02861418276205,0.957795469469794,1.08620402618079,1.42340192401071,1.59468255033159,1.14417617258231,1.26732829068169,1.52027756589863,1.45137315931775,1.14672135187802,1.65802131949687,1.02775782818831,1.56434783719501,1.47583501869495,1.52497546770353,1.45244106084133,1.65073892685077,1.65063151436526,1.15703582525913,1.34478912063085
0.940467284293845,1.24009645227409,0.933551441097145,1.09909360754161,0.905409058082585,1.13661252079828,0.95432837921812,1.33545420196008,1.37615808820881,1.25946348985877,0.855529819643384,0.901275011349413,1.16962046144477,1.32185606326837,1.14462497549625,1.23483869209433,1.41284658779254,1.35367463178183,1.32526365632082,0.946992094902602,1.14117457314306,1.30017496917594,1.50106794126726,1.44509057173897,1.35128276541392,1.32701358937518,1.19518494052795,1.17705003501263,1.07765952212169,0.947109716684023,1.291295419665,1.21378128464988,1.26164130927775,1.34690216931744,1.52603771432104,1.36446207294052,1.30625799429551,1.59640846330628,1.27397296430808,1.02337889899643,1.47519975514503,1.21984853776549,1.1959559428566,1.2617498430634,1.61147630395547,1.08077690238837,1.40674705668647,1.02092810336815,1.12234489311018,1.05612231608988,1.06920888002642,1.29152125940241,1.30980049268488,1.17860544856986,1.49606238856652,1.60887854566407,1.22194420051436,1.05466778078419,1.2802649442347,1.65890681089308,1.31243096905182,1.00020081844691,1.03377945639035,1.59817344851578,1.02436944601335,1.24354897325011,1.1797674074425,1.46325119633536,1.02604474101721,1.14179175663,1.55111077130513,1.18781221761525,1.10098804310503,1.25742944121511,1.29452657889395,1.0602272511567,1.00860482997639,1.55969048398205,1.06072752780946,1.3050463183599,1.20938716863883,1.39439198408261,1.09920351405274,1.21293793491362,1.20214459510774,1.59129199397029,1.53021992685617,1.22530985636483,1.1744949746807,1.14688828242412,1.06615984808395,1.5636192051801,1.13002522060721,1.37394532010043,1.23451157825604,1.37166058923103,1.56173093196355,1.26144272677333,1.36357437944151,1.7430788504082
0.0455564993899316,0.352194284681203,0.740908005607527,0.395264264292972,0.575314944574047,0.410933210358778,0.633334063907939,0.530738780462396,0.174393522040047,0.780844702988495,0.67636681606378,0.167855123335221,0.654370560546355,0.452841319693109,0.316469280802151,0.496497497744435,0.54347818593141,0.370841270598972,0.340955332878762,0.439040456597225,0.858476697299257,0.211054033189153,0.438727265353585,0.302838687720969,0.70738700232883,0.574162581620867,0.302048623166828,0.790334853006789,0.21776447704516,0.197108550825703,0.228578521542205,0.352294635895686,0.464520188895547,0.29688341963148,0.844853754631408,0.718595163351748,0.922337990318885,0.237511864081542,0.343072967883878,0.275532348718825,0.446089926226168,0.467834654034425,0.913540376229882,0.638124718843029,0.809357908740263,0.900243146854682,0.547123828100305,0.517700892876935,0.912620055071745,0.931136757974625,0.741356990134852,0.839924877660164,0.914222618767578,0.743525568993205,0.89322649144444,0.666765059377337,0.649654196489498,0.432092567865334,0.508860132450511,1.00008908949819,0.905573133037237,0.561285532085924,0.687347647506339,0.412054571420046,0.832184619919486,0.605837475709037,0.341764065076443,0.868418134534583,0.972969755662559,0.843690540123124,0.736628176642797,0.957456726145419,0.567078985835144,0.74061228474089,0.485464256949557,0.605074149206797,0.991092138994286,0.746898374141906,1.06405926450608,0.86724231394034,0.576978867753095,0.948172152111026,0.991458177360567,0.741663339232328,1.02535492692051,0.70070433288212,0.437674058426031,0.820727999862585,0.699209121716243,0.605084559080745,0.861343164413574,0.600280961201004,1.02983703945942,0.625841160264245,0.777004426263426,1.03027343767096,0.733927489903322,0.951435623596034,1.07200235327002,0.837925981248144
0.528105488047004,0.948175501614091,0.491118309629339,0.572334189687658,0.671446027001111,0.503756971637892,0.531986372114742,0.612563416818427,0.491354669089908,0.459934991972744,0.507129640928109,1.07165050334737,1.01947482168943,0.570228718808507,1.06779599200698,0.981084707866706,0.836567273178094,0.86607102282435,0.540342250044999,0.904871768629321,0.511791613002166,0.909147322447127,0.82053995142885,0.630531175816224,0.524419771484022,0.896344923081549,0.570832092046874,0.900813815500955,0.866225163430181,1.07825967426908,1.17987178485143,0.806195891213494,0.885365902305443,0.816497061264696,1.10455681339697,0.652714421728507,0.565018270313274,0.661050225415018,0.917647243454983,0.94162328261827,0.705085767880137,0.569470813410285,0.813818801608979,1.21128449586661,1.26624894107791,1.14034148440642,1.07485417448228,1.13596919468956,1.08606321082834,0.899944117330234,1.11075085590785,0.86332773695138,1.09682946894356,0.692265467787013,1.2576121715967,1.13440180048652,1.25043983374089,1.16988726016017,1.31395276355678,1.11800498435729,1.27177801970179,0.737732961227015,0.940608571354251,0.931986073009043,1.00879403274811,0.937891767857549,0.683827111905038,1.20295554727606,0.926647520863848,0.846762887467813,0.977299450256339,1.32551748739672,0.948351488981099,1.13548955672999,0.683728608329022,0.692952830434275,0.893188266501073,0.755653775776656,1.2474348355077,1.35719337983762,0.929819634175818,1.06209500825883,0.934146239450636,1.30485347752476,1.29063371794766,0.821057805914401,1.20240638111216,0.84136669283848,0.811797199547242,0.81828791250384,1.06130825652544,1.0889593401653,0.994395196187621,1.09835915185238,0.816050578399025,1.27079472690523,1.2918617991019,1.19305210857726,1.40684952185354,0.792958453773249
0.892419044394046,1.20485548490913,0.701074980547705,1.04036532738447,1.3367984929412,0.663599104232989,0.670518922646863,0.935011482804396,1.14669311183254,1.28058152171649,1.26825442498856,0.80343038502659,1.13004850431846,0.713634154950815,0.707011285656331,1.34431567129782,0.793717397297905,1.03624616501368,0.737477800231807,1.16449142388819,0.835663171458168,1.39248589997056,1.08384599219955,1.35834041934577,1.06273179138068,1.06065949782586,1.39501037725851,0.897510331219331,1.19095897149721,1.32827387617383,1.19323773346986,1.4145118515062,0.844529101971683,1.11334334434843,0.93828649689768,0.942710924252352,1.50378008720302,1.04154302750773,0.889040650572896,1.07119966646053,1.28186981439248,0.890002869275222,0.875385487934925,1.40383260367345,1.01247546812206,1.43766222412197,1.03528544261315,0.990816948838303,0.870303271988458,1.31876732211652,1.19657571945411,1.52172763917405,1.1556318191082,1.07853036681032,1.28648511685141,1.30268825988514,1.19742079024961,1.33314465215247,1.50231948732793,1.43518572593219,1.29598665309238,1.12939661954785,1.00434977159702,1.05639625127577,1.18214213192252,1.48479756763368,1.0214074800479,1.33295848360242,1.40080744182366,1.07178711834335,1.50730451000669,1.24731899572525,1.29086869745126,1.20955390826855,1.16749305323111,1.16987275849103,1.61264300379951,1.56541363420777,1.57225025513382,0.980847391419357,0.957981665987641,1.12010461352285,0.99025060190811,1.29082397233298,1.26110534737929,1.38036191216609,1.42570364255293,1.53121225448644,1.10976505064441,1.26791303559833,0.96906196152097,0.997730047512205,1.40593785251933,1.38719556383078,1.31062909218112,1.2456365338388,1.23612350193845,1.19402754497704,1.3952771861451,1.02435085460911
0.551435014465824,0.953278393523678,0.498449846803456,1.0509769133094,1.101853180842,0.747047847384765,0.720150483318847,0.549695662405574,0.743183946493191,1.01463504358041,0.688220817934309,0.917464333653607,1.02916449987067,0.674625188633582,0.644379269533009,1.06332415565232,1.03060562375815,0.687375163373023,1.07350099802778,0.740978950324206,1.06990214079968,0.58115092395375,0.52816541804353,0.562877191540484,0.876598813634924,0.828351274093473,0.595722494013827,0.963388726174603,1.06365416746625,1.20486431337067,1.1633087689051,0.910959913099188,0.94579293620937,1.01053182134745,0.608005015491883,1.19661662596879,1.11056128009144,1.19463006274516,1.03033802134734,0.925805000487281,1.12540626930602,0.906148809348075,0.987687134108006,0.994420185163696,1.03337826718892,1.20450697815483,1.15510501035402,1.07668994447771,1.09029885631549,0.67027350096196,1.26226320191701,1.120563744417,0.86908471831214,1.07212358053636,0.923162950671187,0.810525751298943,0.814453751258497,1.06226150091696,1.24543930324135,0.690678986838748,1.34670109545096,1.02582296317818,1.00478589688467,1.2396489460401,0.994703659784977,1.34640139996362,1.3070272294022,0.984047504966764,1.21847248202117,1.13463016150029,1.19677042186515,0.725257252440768,1.13698532272019,1.13832476365637,0.862208971807198,1.28499281633263,1.21305825194343,0.831392102269243,1.10607215034602,1.17985243936786,1.28423958977616,1.08435906665643,1.2087022143086,0.850669935613025,0.809512379593896,1.34151925425535,1.23094494791926,1.18505178989636,1.30989499597568,0.920772428831288,0.902932433264724,1.31816121488541,0.867356505863888,1.24521701805265,1.38365649293136,1.48463546529008,1.05942706169193,0.806224613485784,1.24869902862013,1.4371043906957
0.456614735303447,0.633732966474721,0.818458088389666,0.979087825821099,0.86609255999744,0.708328779449613,0.70814699036006,0.984897933285692,0.975519072506801,0.665313650701519,0.662083247277959,0.523433427123581,0.418040337396204,1.05440441477855,0.505048299655225,0.464717139202646,0.755447573021702,0.815294034455334,0.767689967952239,0.529638324935308,0.818282021132075,1.130417254138,0.904175848281633,0.620995331981596,0.648432937054962,0.88351959484433,1.08005603821776,1.10823511863024,1.15878092808101,0.751725191110994,0.86160208817428,0.975961577922455,1.18695322457065,0.690223658023606,0.854391582395011,1.11347828130059,0.835394294478356,0.659484615642738,0.917438454742899,0.864758208202016,0.868704705206162,0.575324280299906,1.21727151032118,0.822709101899464,0.603707842604306,0.849360876702129,0.964646734990546,0.828716297446736,1.16907956889022,0.902100350906044,1.16371520152385,0.886002713937143,1.26608997479135,1.12767974486461,1.12422845655215,0.959985474588109,1.0824620373412,1.13617145883133,1.11461384499056,1.13362829545047,0.82819669440469,1.16059687263512,0.748102353014864,1.03803771807485,1.28144620639777,1.17862292007707,0.675322990879363,1.1195478638578,1.13174677281044,0.755825546538052,0.688741130139909,1.32038308010919,0.877335116020129,1.15368114411292,1.06294838842433,1.19314269292391,1.27761967481819,1.26500497559314,0.924359928526451,1.21250596251749,1.00401018924082,0.896428152026805,1.23268436532019,0.919842417884893,1.31117904316682,1.25527765120015,1.05990306032393,0.901000006984555,1.05093307533513,0.766958099988701,1.16209908026369,1.36135596830457,1.3454479040393,1.40272515624532,0.738936774739578,0.880599239001767,1.20797817283656,1.00448292665628,1.4044053751977,1.32446509996367
